Start_Date,Data Value,Date
01/01/2015,40.0,2015-01-01
01/02/2012,29.28,2012-01-02
01/01/2015,27.6,2015-01-01
01/02/2012,45.24,2012-01-02
01/01/2015,35.7,2015-01-01
01/02/2012,37.28,2012-01-02
01/02/2012,36.5,2012-01-02
01/01/2015,31.7,2015-01-01
01/01/2005,61.7,2005-01-01
01/01/2005,34.1,2005-01-01
01/01/2005,27.6,2005-01-01
01/01/2005,17.6,2005-01-01
01/01/2005,23.4,2005-01-01
01/01/2005,63.5,2005-01-01
01/01/2005,42.4,2005-01-01
01/01/2005,9.1,2005-01-01
01/01/2005,93.5,2005-01-01
01/01/2009,55.0,2009-01-01
01/01/2021,18.11,2021-01-01
01/01/2021,17.32,2021-01-01
06/01/2009,25.32,2009-06-01
06/01/2009,25.51,2009-06-01
06/01/2009,24.94,2009-06-01
06/01/2009,27.63,2009-06-01
06/01/2009,30.23,2009-06-01
06/01/2018,32.91,2018-06-01
06/01/2020,30.38,2020-06-01
01/01/2005,19.9,2005-01-01
01/01/2005,6.3,2005-01-01
01/01/2005,79.4,2005-01-01
01/02/2012,233.19,2012-01-02
01/01/2005,1.3,2005-01-01
01/01/2016,0.6,2016-01-01
01/01/2005,0.6,2005-01-01
01/01/2016,0.4,2016-01-01
01/01/2005,0.4,2005-01-01
01/01/2005,3.5,2005-01-01
01/01/2016,4.6,2016-01-01
01/01/2005,5.9,2005-01-01
01/01/2005,42.8,2005-01-01
01/01/2016,32.3,2016-01-01
06/01/2012,32.91,2012-06-01
06/01/2013,30.21,2013-06-01
06/01/2013,32.64,2013-06-01
06/01/2021,32.24,2021-06-01
12/01/2009,28.16,2009-12-01
12/01/2011,27.06,2011-12-01
12/01/2013,22.7,2013-12-01
06/01/2017,17.92,2017-06-01
06/01/2018,15.99,2018-06-01
06/01/2020,14.92,2020-06-01
12/01/2016,27.46,2016-12-01
12/01/2009,26.91,2009-12-01
06/01/2017,16.55,2017-06-01
12/01/2013,21.2,2013-12-01
06/01/2009,27.02,2009-06-01
06/01/2013,20.19,2013-06-01
06/01/2012,20.36,2012-06-01
12/31/2015,21.21,2015-12-31
01/01/2018,20.92,2018-01-01
06/01/2021,15.39,2021-06-01
06/01/2021,13.43,2021-06-01
06/01/2009,19.27,2009-06-01
06/01/2020,28.54,2020-06-01
06/01/2018,30.95,2018-06-01
06/01/2020,29.46,2020-06-01
06/01/2017,30.13,2017-06-01
06/01/2009,24.69,2009-06-01
12/01/2014,25.23,2014-12-01
06/01/2012,33.72,2012-06-01
06/01/2013,30.43,2013-06-01
06/01/2013,31.02,2013-06-01
06/01/2021,31.04,2021-06-01
06/01/2013,33.65,2013-06-01
06/01/2012,36.58,2012-06-01
06/01/2012,31.57,2012-06-01
06/01/2013,29.07,2013-06-01
06/01/2021,29.44,2021-06-01
06/01/2013,21.93,2013-06-01
06/01/2012,24.05,2012-06-01
06/01/2021,30.88,2021-06-01
01/01/2015,0.6,2015-01-01
01/01/2019,6.65,2019-01-01
06/01/2010,34.01,2010-06-01
06/01/2011,33.95,2011-06-01
06/01/2020,5.9,2020-06-01
12/01/2010,26.19,2010-12-01
12/01/2012,16.41,2012-12-01
12/01/2010,12.51,2010-12-01
06/01/2009,10.78,2009-06-01
12/01/2012,8.55,2012-12-01
12/01/2014,8.68,2014-12-01
01/01/2021,6.43,2021-01-01
06/01/2009,11.5,2009-06-01
12/01/2010,13.6,2010-12-01
12/01/2012,9.18,2012-12-01
01/01/2021,7.0,2021-01-01
06/01/2009,10.92,2009-06-01
06/01/2012,10.93,2012-06-01
06/01/2013,10.7,2013-06-01
01/01/2018,7.77,2018-01-01
12/31/2015,7.78,2015-12-31
01/01/2018,7.38,2018-01-01
06/01/2021,8.72,2021-06-01
06/01/2014,8.61,2014-06-01
12/01/2008,10.34,2008-12-01
12/01/2010,10.08,2010-12-01
01/01/2015,8.42,2015-01-01
12/01/2018,6.82,2018-12-01
06/01/2013,12.2,2013-06-01
12/01/2011,9.7,2011-12-01
01/01/2015,0.9,2015-01-01
01/01/2015,0.3,2015-01-01
01/01/2015,50.9,2015-01-01
06/01/2013,11.38,2013-06-01
01/01/2018,8.11,2018-01-01
06/01/2021,9.21,2021-06-01
12/01/2011,10.46,2011-12-01
01/01/2015,2.0,2015-01-01
06/01/2011,11.35,2011-06-01
06/01/2010,11.73,2010-06-01
12/01/2015,8.12,2015-12-01
06/01/2016,8.03,2016-06-01
12/01/2020,6.65,2020-12-01
12/01/2009,10.2,2009-12-01
12/01/2011,9.17,2011-12-01
06/01/2018,8.18,2018-06-01
06/01/2020,6.7,2020-06-01
12/01/2009,10.69,2009-12-01
12/01/2011,10.2,2011-12-01
12/01/2013,9.7,2013-12-01
06/01/2017,9.87,2017-06-01
12/01/2016,8.37,2016-12-01
06/01/2020,7.28,2020-06-01
06/01/2018,8.82,2018-06-01
12/01/2014,10.37,2014-12-01
01/01/2017,7.73,2017-01-01
01/01/2021,6.64,2021-01-01
01/01/2015,0.1,2015-01-01
01/01/2015,27.8,2015-01-01
06/01/2009,12.13,2009-06-01
01/01/2013,0.0,2013-01-01
12/01/2014,22.34,2014-12-01
01/01/2017,16.59,2017-01-01
01/01/2021,13.91,2021-01-01
06/01/2009,22.47,2009-06-01
12/01/2010,30.78,2010-12-01
12/01/2012,20.74,2012-12-01
12/01/2014,25.46,2014-12-01
01/01/2017,18.96,2017-01-01
12/01/2010,29.1,2010-12-01
06/01/2009,23.31,2009-06-01
12/01/2012,21.49,2012-12-01
12/01/2014,24.41,2014-12-01
06/01/2010,36.53,2010-06-01
06/01/2011,35.93,2011-06-01
06/01/2016,36.17,2016-06-01
12/01/2015,16.6,2015-12-01
12/01/2020,18.98,2020-12-01
06/01/2011,17.39,2011-06-01
12/01/2015,22.63,2015-12-01
06/01/2010,18.28,2010-06-01
06/01/2011,18.14,2011-06-01
12/01/2015,23.27,2015-12-01
06/01/2016,13.49,2016-06-01
12/01/2012,22.72,2012-12-01
06/01/2009,23.14,2009-06-01
12/01/2014,26.59,2014-12-01
12/01/2020,22.61,2020-12-01
01/01/2020,10.47,2020-01-01
01/01/2016,33.8,2016-01-01
01/01/2005,37.6,2005-01-01
01/01/2005,30.4,2005-01-01
01/01/2016,27.5,2016-01-01
01/01/2016,50.1,2016-01-01
01/01/2016,6.8,2016-01-01
01/01/2016,46.3,2016-01-01
01/01/2005,35.3,2005-01-01
01/01/2016,32.0,2016-01-01
01/01/2005,28.3,2005-01-01
01/01/2016,25.0,2016-01-01
01/01/2016,0.2,2016-01-01
01/01/2017,20.69,2017-01-01
12/01/2014,27.42,2014-12-01
01/01/2017,23.39,2017-01-01
06/01/2014,14.52,2014-06-01
12/01/2010,21.94,2010-12-01
01/01/2015,19.04,2015-01-01
12/01/2009,16.92,2009-12-01
06/01/2018,6.28,2018-06-01
06/01/2010,19.66,2010-06-01
12/01/2010,22.86,2010-12-01
06/01/2014,14.6,2014-06-01
12/01/2008,24.43,2008-12-01
01/01/2020,15.6,2020-01-01
12/01/2018,21.07,2018-12-01
06/01/2014,36.31,2014-06-01
06/01/2014,30.73,2014-06-01
06/01/2014,32.01,2014-06-01
06/01/2014,30.55,2014-06-01
12/01/2008,25.49,2008-12-01
12/01/2010,24.01,2010-12-01
06/01/2014,15.3,2014-06-01
01/01/2015,19.81,2015-01-01
12/01/2018,23.44,2018-12-01
01/01/2020,16.89,2020-01-01
12/01/2010,24.22,2010-12-01
12/01/2008,26.72,2008-12-01
06/01/2014,17.08,2014-06-01
06/01/2011,33.03,2011-06-01
06/01/2010,28.68,2010-06-01
06/01/2011,27.89,2011-06-01
06/01/2016,30.54,2016-06-01
06/01/2010,33.51,2010-06-01
06/01/2011,31.54,2011-06-01
06/01/2010,32.38,2010-06-01
06/01/2016,32.99,2016-06-01
06/01/2013,22.74,2013-06-01
06/01/2012,23.58,2012-06-01
01/01/2018,17.56,2018-01-01
06/01/2021,10.79,2021-06-01
12/01/2013,12.59,2013-12-01
06/01/2017,7.77,2017-06-01
12/01/2016,17.51,2016-12-01
06/01/2020,7.29,2020-06-01
12/01/2009,22.8,2009-12-01
12/01/2011,20.42,2011-12-01
12/01/2013,17.44,2013-12-01
06/01/2017,12.58,2017-06-01
12/01/2016,23.82,2016-12-01
06/01/2020,8.71,2020-06-01
06/01/2009,28.52,2009-06-01
01/01/2017,18.31,2017-01-01
01/01/2021,16.12,2021-01-01
01/01/2021,19.04,2021-01-01
01/01/2015,17.3,2015-01-01
06/01/2014,12.64,2014-06-01
01/01/2016,3.3,2016-01-01
01/01/2005,2.2,2005-01-01
01/01/2005,1.7,2005-01-01
01/01/2016,2.3,2016-01-01
01/01/2005,49.5,2005-01-01
01/01/2005,14.8,2005-01-01
01/01/2016,16.5,2016-01-01
01/01/2016,0.5,2016-01-01
01/01/2016,0.5,2016-01-01
01/01/2005,0.3,2005-01-01
01/01/2009,3.7,2009-01-01
01/01/2009,7.3,2009-01-01
01/02/2012,3.9,2012-01-02
01/01/2015,3.7,2015-01-01
01/02/2012,7.5,2012-01-02
01/01/2005,185.7,2005-01-01
01/01/2005,24.0,2005-01-01
01/02/2012,165.26,2012-01-02
01/01/2015,107.9,2015-01-01
01/02/2012,63.93,2012-01-02
01/01/2015,51.9,2015-01-01
12/01/2008,11.13,2008-12-01
12/01/2010,10.92,2010-12-01
06/01/2014,9.55,2014-06-01
01/01/2015,9.56,2015-01-01
01/01/2020,6.47,2020-01-01
06/01/2019,7.25,2019-06-01
12/01/2012,9.4,2012-12-01
12/01/2009,8.98,2009-12-01
06/01/2015,9.07,2015-06-01
06/01/2019,7.29,2019-06-01
12/01/2019,7.65,2019-12-01
12/01/2012,9.57,2012-12-01
06/01/2011,12.09,2011-06-01
06/01/2010,12.53,2010-06-01
06/01/2020,28.84,2020-06-01
06/01/2009,25.92,2009-06-01
06/01/2021,29.65,2021-06-01
06/01/2013,30.4,2013-06-01
06/01/2012,33.11,2012-06-01
12/01/2011,21.85,2011-12-01
12/01/2009,21.38,2009-12-01
12/01/2013,17.1,2013-12-01
12/01/2016,24.27,2016-12-01
06/01/2017,13.02,2017-06-01
01/02/2012,4.3,2012-01-02
01/01/2015,2.3,2015-01-01
01/01/2015,42.6,2015-01-01
01/01/2015,36.2,2015-01-01
01/02/2012,31.2,2012-01-02
01/01/2015,74.6,2015-01-01
01/01/2015,28.7,2015-01-01
01/01/2018,21.93,2018-01-01
06/01/2021,28.57,2021-06-01
06/01/2012,32.81,2012-06-01
12/01/2011,21.15,2011-12-01
12/01/2011,19.54,2011-12-01
12/01/2012,18.23,2012-12-01
06/01/2009,19.51,2009-06-01
12/01/2014,21.19,2014-12-01
06/01/2021,17.18,2021-06-01
12/31/2015,21.44,2015-12-31
01/02/2012,14.01,2012-01-02
01/01/2005,16.9,2005-01-01
01/01/2009,12.5,2009-01-01
01/01/2021,17.12,2021-01-01
01/01/2009,29.2,2009-01-01
01/01/2009,9.2,2009-01-01
01/01/2009,12.5,2009-01-01
01/01/2005,30.5,2005-01-01
01/01/2016,1.6,2016-01-01
01/01/2005,1.0,2005-01-01
01/01/2016,20.6,2016-01-01
01/01/2005,51.2,2005-01-01
01/01/2005,1.7,2005-01-01
01/01/2009,5.4,2009-01-01
01/01/2009,4.8,2009-01-01
01/01/2009,16.3,2009-01-01
01/02/2012,9.43,2012-01-02
01/01/2015,7.4,2015-01-01
01/02/2012,14.13,2012-01-02
01/01/2009,15.7,2009-01-01
01/01/2009,17.1,2009-01-01
01/01/2009,11.1,2009-01-01
01/01/2009,14.1,2009-01-01
01/01/2009,18.8,2009-01-01
01/01/2009,23.9,2009-01-01
01/01/2009,17.8,2009-01-01
12/31/2015,19.32,2015-12-31
06/01/2021,13.69,2021-06-01
06/01/2021,11.86,2021-06-01
12/31/2015,20.37,2015-12-31
01/01/2009,19.8,2009-01-01
01/01/2009,11.3,2009-01-01
01/02/2012,24.6,2012-01-02
01/01/2015,28.9,2015-01-01
01/02/2012,14.5,2012-01-02
06/01/2013,30.57,2013-06-01
06/01/2012,33.99,2012-06-01
12/01/2011,22.2,2011-12-01
12/01/2011,24.81,2011-12-01
12/01/2011,23.65,2011-12-01
01/01/2009,15.5,2009-01-01
01/01/2005,13.0,2005-01-01
01/01/2005,15.6,2005-01-01
01/01/2005,22.0,2005-01-01
01/01/2016,4.2,2016-01-01
01/01/2016,27.3,2016-01-01
01/01/2009,4.0,2009-01-01
01/01/2009,2.8,2009-01-01
01/01/2009,7.2,2009-01-01
01/01/2009,3.8,2009-01-01
01/01/2009,15.4,2009-01-01
01/01/2009,10.4,2009-01-01
01/01/2005,17.2,2005-01-01
01/02/2012,8.86,2012-01-02
01/01/2015,8.9,2015-01-01
01/01/2009,19.9,2009-01-01
01/01/2009,24.1,2009-01-01
01/02/2012,0.9,2012-01-02
01/02/2012,7.2,2012-01-02
01/02/2012,58.8,2012-01-02
01/02/2012,102.8,2012-01-02
12/01/2011,21.25,2011-12-01
12/01/2011,12.4,2011-12-01
01/01/2018,20.23,2018-01-01
01/01/2009,8.6,2009-01-01
01/01/2009,12.5,2009-01-01
01/01/2009,10.5,2009-01-01
01/01/2005,5.9,2005-01-01
01/01/2005,13.4,2005-01-01
01/01/2016,16.2,2016-01-01
01/01/2005,72.8,2005-01-01
01/01/2016,64.7,2016-01-01
01/01/2005,0.5,2005-01-01
01/01/2009,5.2,2009-01-01
01/01/2009,5.7,2009-01-01
01/01/2005,15.5,2005-01-01
01/02/2012,25.51,2012-01-02
01/01/2015,26.5,2015-01-01
01/01/2009,18.5,2009-01-01
01/01/2009,18.3,2009-01-01
01/01/2009,18.9,2009-01-01
01/01/2009,19.9,2009-01-01
01/01/2009,12.9,2009-01-01
01/01/2009,9.6,2009-01-01
06/01/2021,30.81,2021-06-01
12/01/2011,27.09,2011-12-01
06/01/2013,23.53,2013-06-01
01/02/2012,3.4,2012-01-02
01/01/2015,1.1,2015-01-01
01/02/2012,25.6,2012-01-02
12/01/2011,21.92,2011-12-01
12/01/2011,24.57,2011-12-01
01/01/2005,30.6,2005-01-01
01/01/2009,9.0,2009-01-01
01/01/2009,18.8,2009-01-01
01/01/2005,19.8,2005-01-01
01/01/2005,47.3,2005-01-01
01/01/2016,28.3,2016-01-01
01/01/2016,0.8,2016-01-01
01/01/2005,2.4,2005-01-01
01/01/2009,3.4,2009-01-01
01/01/2009,4.2,2009-01-01
01/02/2012,14.24,2012-01-02
01/01/2009,16.2,2009-01-01
01/01/2009,19.7,2009-01-01
01/01/2009,14.9,2009-01-01
01/01/2009,19.8,2009-01-01
06/01/2021,28.49,2021-06-01
06/01/2012,31.71,2012-06-01
06/01/2009,25.21,2009-06-01
12/01/2010,33.0,2010-12-01
06/01/2009,21.52,2009-06-01
01/01/2011,1.77,2011-01-01
01/01/2011,1.61,2011-01-01
01/01/2011,2.1,2011-01-01
01/01/2016,19.4,2016-01-01
01/01/2005,18.8,2005-01-01
01/01/2016,22.2,2016-01-01
01/01/2016,0.4,2016-01-01
01/01/2005,0.8,2005-01-01
06/01/2009,28.91,2009-06-01
06/01/2012,37.9,2012-06-01
06/01/2013,34.64,2013-06-01
06/01/2021,31.81,2021-06-01
06/01/2009,30.59,2009-06-01
06/01/2012,36.83,2012-06-01
12/01/2011,17.6,2011-12-01
12/01/2011,15.97,2011-12-01
01/01/2016,23.7,2016-01-01
01/01/2005,23.5,2005-01-01
01/01/2009,4.5,2009-01-01
01/01/2017,18.81,2017-01-01
01/01/2021,16.74,2021-01-01
06/01/2017,13.67,2017-06-01
12/01/2016,26.93,2016-12-01
12/01/2009,27.27,2009-12-01
12/01/2013,22.07,2013-12-01
06/01/2018,16.35,2018-06-01
06/01/2020,14.24,2020-06-01
06/01/2018,31.33,2018-06-01
06/01/2020,29.47,2020-06-01
06/01/2009,27.1,2009-06-01
06/01/2018,30.44,2018-06-01
06/01/2017,29.72,2017-06-01
06/01/2020,29.38,2020-06-01
12/01/2009,21.22,2009-12-01
01/01/2009,8.6,2009-01-01
01/01/2009,3.5,2009-01-01
01/01/2009,5.7,2009-01-01
01/01/2015,6.6,2015-01-01
01/01/2015,10.3,2015-01-01
01/02/2012,13.83,2012-01-02
01/01/2015,14.8,2015-01-01
01/01/2009,20.5,2009-01-01
01/01/2009,18.3,2009-01-01
01/01/2009,18.1,2009-01-01
01/01/2009,16.4,2009-01-01
06/01/2013,30.62,2013-06-01
06/01/2012,33.91,2012-06-01
06/01/2012,32.66,2012-06-01
06/01/2013,29.34,2013-06-01
01/01/2017,17.28,2017-01-01
06/01/2009,26.08,2009-06-01
06/01/2009,21.82,2009-06-01
12/01/2012,22.72,2012-12-01
12/01/2010,32.58,2010-12-01
12/01/2014,26.59,2014-12-01
01/01/2017,20.69,2017-01-01
01/01/2009,66.2,2009-01-01
01/01/2009,75.0,2009-01-01
01/01/2009,21.2,2009-01-01
01/01/2009,118.8,2009-01-01
01/01/2009,13.2,2009-01-01
12/01/2009,31.09,2009-12-01
06/01/2019,12.41,2019-06-01
06/01/2013,29.66,2013-06-01
12/01/2010,32.21,2010-12-01
12/01/2012,22.28,2012-12-01
06/01/2009,23.2,2009-06-01
01/01/2017,20.08,2017-01-01
06/01/2009,21.15,2009-06-01
12/01/2010,27.53,2010-12-01
12/01/2012,19.89,2012-12-01
06/01/2009,24.33,2009-06-01
01/01/2009,47.3,2009-01-01
01/01/2009,10.0,2009-01-01
01/01/2009,42.3,2009-01-01
01/01/2015,32.5,2015-01-01
01/02/2012,8.8,2012-01-02
01/02/2012,14.6,2012-01-02
01/01/2015,43.3,2015-01-01
01/01/2015,10.0,2015-01-01
06/01/2019,8.76,2019-06-01
01/02/2012,213.9,2012-01-02
01/01/2015,173.9,2015-01-01
01/02/2012,35.5,2012-01-02
01/02/2012,7.1,2012-01-02
01/01/2015,5.6,2015-01-01
01/01/2015,30.4,2015-01-01
01/02/2012,261.6,2012-01-02
01/02/2012,47.3,2012-01-02
01/01/2009,276.0,2009-01-01
01/01/2009,19.8,2009-01-01
01/01/2009,14.5,2009-01-01
01/01/2009,22.3,2009-01-01
01/01/2009,16.5,2009-01-01
01/01/2009,14.0,2009-01-01
01/01/2009,18.5,2009-01-01
01/01/2009,15.0,2009-01-01
06/01/2021,14.19,2021-06-01
01/01/2018,18.11,2018-01-01
06/01/2021,10.81,2021-06-01
06/01/2012,26.44,2012-06-01
06/01/2021,27.96,2021-06-01
06/01/2013,25.73,2013-06-01
06/01/2013,31.44,2013-06-01
06/01/2009,18.88,2009-06-01
06/01/2009,21.16,2009-06-01
06/01/2009,26.86,2009-06-01
06/01/2009,29.64,2009-06-01
01/01/2021,19.17,2021-01-01
12/01/2011,22.76,2011-12-01
12/01/2009,24.84,2009-12-01
06/01/2018,12.95,2018-06-01
06/01/2017,13.94,2017-06-01
12/01/2016,25.51,2016-12-01
01/01/2009,24.9,2009-01-01
01/01/2009,137.4,2009-01-01
01/02/2012,248.9,2012-01-02
01/02/2012,48.7,2012-01-02
01/02/2012,6.2,2012-01-02
01/01/2015,47.4,2015-01-01
12/01/2016,26.45,2016-12-01
06/01/2020,12.72,2020-06-01
06/01/2009,28.03,2009-06-01
06/01/2020,31.33,2020-06-01
06/01/2012,21.13,2012-06-01
06/01/2013,20.62,2013-06-01
12/31/2015,22.09,2015-12-31
01/01/2018,20.88,2018-01-01
06/01/2021,14.5,2021-06-01
06/01/2013,21.4,2013-06-01
06/01/2012,21.51,2012-06-01
12/31/2015,22.0,2015-12-31
01/01/2018,17.94,2018-01-01
06/01/2021,12.88,2021-06-01
06/01/2013,29.62,2013-06-01
06/01/2012,32.11,2012-06-01
06/01/2021,30.63,2021-06-01
06/01/2012,34.96,2012-06-01
06/01/2009,29.44,2009-06-01
06/01/2009,27.28,2009-06-01
01/01/2017,19.49,2017-01-01
01/01/2021,16.64,2021-01-01
12/01/2012,25.22,2012-12-01
06/01/2012,34.91,2012-06-01
06/01/2013,32.0,2013-06-01
06/01/2021,31.17,2021-06-01
06/01/2012,34.87,2012-06-01
06/01/2013,31.54,2013-06-01
01/02/2012,59.3,2012-01-02
01/01/2015,53.8,2015-01-01
06/01/2021,29.09,2021-06-01
01/01/2009,20.6,2009-01-01
01/01/2009,18.8,2009-01-01
06/01/2021,15.11,2021-06-01
06/01/2009,25.23,2009-06-01
12/01/2011,21.16,2011-12-01
06/01/2009,25.61,2009-06-01
12/01/2012,22.79,2012-12-01
12/01/2013,20.0,2013-12-01
06/01/2017,13.79,2017-06-01
12/01/2016,25.06,2016-12-01
06/01/2018,12.54,2018-06-01
01/01/2009,21.5,2009-01-01
01/01/2009,206.3,2009-01-01
01/02/2012,83.7,2012-01-02
06/01/2019,31.3,2019-06-01
06/01/2019,27.07,2019-06-01
01/02/2012,98.8,2012-01-02
01/02/2012,237.6,2012-01-02
01/02/2012,57.8,2012-01-02
01/01/2015,40.7,2015-01-01
01/01/2015,225.0,2015-01-01
01/01/2009,37.8,2009-01-01
01/01/2009,101.0,2009-01-01
01/01/2015,9.0,2015-01-01
01/01/2015,18.0,2015-01-01
01/01/2015,1.5,2015-01-01
12/01/2012,26.15,2012-12-01
12/01/2011,22.36,2011-12-01
06/01/2009,26.82,2009-06-01
01/01/2009,95.3,2009-01-01
01/01/2009,20.5,2009-01-01
01/01/2009,32.2,2009-01-01
01/01/2015,54.8,2015-01-01
12/01/2012,24.45,2012-12-01
12/01/2009,21.71,2009-12-01
12/01/2019,23.92,2019-12-01
06/01/2019,11.69,2019-06-01
06/01/2015,32.2,2015-06-01
06/01/2019,31.43,2019-06-01
06/01/2019,33.31,2019-06-01
01/01/2015,33.3,2015-01-01
01/01/2009,91.6,2009-01-01
01/01/2009,14.1,2009-01-01
01/01/2015,143.0,2015-01-01
12/01/2011,20.21,2011-12-01
06/01/2011,30.68,2011-06-01
06/01/2010,30.97,2010-06-01
06/01/2016,32.06,2016-06-01
06/01/2016,33.74,2016-06-01
12/01/2009,22.02,2009-12-01
06/01/2015,13.44,2015-06-01
06/01/2019,11.56,2019-06-01
12/01/2015,23.79,2015-12-01
12/31/2015,18.86,2015-12-31
12/01/2011,21.16,2011-12-01
12/01/2011,20.01,2011-12-01
12/01/2014,25.7,2014-12-01
01/01/2009,37.6,2009-01-01
12/01/2012,31.68,2012-12-01
01/01/2015,19.7,2015-01-01
01/01/2015,99.8,2015-01-01
01/02/2012,11.2,2012-01-02
01/01/2015,24.7,2015-01-01
01/01/2015,107.9,2015-01-01
01/01/2015,4.8,2015-01-01
01/01/2015,36.5,2015-01-01
01/02/2012,59.9,2012-01-02
01/01/2015,6.4,2015-01-01
01/01/2015,58.8,2015-01-01
12/01/2011,25.85,2011-12-01
12/01/2011,22.64,2011-12-01
12/01/2011,29.64,2011-12-01
06/01/2010,33.44,2010-06-01
06/01/2011,32.51,2011-06-01
06/01/2016,33.51,2016-06-01
12/01/2011,26.68,2011-12-01
12/01/2016,26.64,2016-12-01
06/01/2017,15.73,2017-06-01
06/01/2020,13.24,2020-06-01
06/01/2010,33.2,2010-06-01
06/01/2011,32.44,2011-06-01
06/01/2016,33.45,2016-06-01
06/01/2015,15.3,2015-06-01
06/01/2019,11.73,2019-06-01
06/01/2010,21.25,2010-06-01
06/01/2016,15.94,2016-06-01
12/01/2020,24.12,2020-12-01
06/01/2012,19.53,2012-06-01
01/01/2009,10.8,2009-01-01
01/01/2009,9.4,2009-01-01
01/01/2009,35.4,2009-01-01
01/01/2009,39.6,2009-01-01
01/02/2012,49.9,2012-01-02
01/02/2012,11.6,2012-01-02
01/02/2012,51.0,2012-01-02
01/01/2015,187.8,2015-01-01
01/01/2015,39.1,2015-01-01
01/02/2012,7.6,2012-01-02
01/01/2015,5.6,2015-01-01
12/01/2011,23.25,2011-12-01
12/01/2011,22.81,2011-12-01
06/01/2010,31.25,2010-06-01
06/01/2011,30.93,2011-06-01
06/01/2016,22.98,2016-06-01
12/01/2015,29.55,2015-12-01
06/01/2011,31.3,2011-06-01
06/01/2016,32.52,2016-06-01
06/01/2015,16.88,2015-06-01
12/01/2011,13.52,2011-12-01
06/01/2015,17.43,2015-06-01
06/01/2019,13.87,2019-06-01
12/01/2019,24.31,2019-12-01
01/02/2012,26.2,2012-01-02
01/01/2015,24.6,2015-01-01
01/02/2012,234.9,2012-01-02
01/01/2015,199.6,2015-01-01
06/01/2015,13.33,2015-06-01
06/01/2015,30.57,2015-06-01
06/01/2019,29.16,2019-06-01
06/01/2015,32.14,2015-06-01
06/01/2015,34.7,2015-06-01
06/01/2019,28.36,2019-06-01
01/01/2009,17.0,2009-01-01
01/01/2009,84.1,2009-01-01
01/02/2012,15.5,2012-01-02
01/01/2015,11.4,2015-01-01
01/02/2012,74.0,2012-01-02
01/01/2015,67.3,2015-01-01
06/01/2010,37.44,2010-06-01
06/01/2011,37.52,2011-06-01
06/01/2016,36.33,2016-06-01
12/01/2009,24.61,2009-12-01
12/01/2013,17.0,2013-12-01
12/01/2013,20.41,2013-12-01
12/01/2016,25.04,2016-12-01
06/01/2017,13.77,2017-06-01
06/01/2020,10.74,2020-06-01
06/01/2018,12.59,2018-06-01
06/01/2011,36.24,2011-06-01
06/01/2016,35.37,2016-06-01
06/01/2011,14.26,2011-06-01
06/01/2010,14.28,2010-06-01
06/01/2016,9.96,2016-06-01
06/01/2010,18.77,2010-06-01
06/01/2011,18.64,2011-06-01
06/01/2016,14.25,2016-06-01
12/01/2015,23.73,2015-12-01
12/01/2020,23.01,2020-12-01
06/01/2021,15.47,2021-06-01
06/01/2013,12.05,2013-06-01
06/01/2013,15.94,2013-06-01
06/01/2012,16.65,2012-06-01
12/31/2015,18.87,2015-12-31
06/01/2021,11.37,2021-06-01
01/01/2018,18.11,2018-01-01
12/01/2011,23.14,2011-12-01
12/01/2011,23.17,2011-12-01
12/01/2011,19.35,2011-12-01
12/01/2011,17.22,2011-12-01
01/02/2012,30.3,2012-01-02
01/01/2015,27.2,2015-01-01
01/01/2009,40.5,2009-01-01
01/02/2012,32.76,2012-01-02
01/01/2015,31.4,2015-01-01
01/01/2009,15.8,2009-01-01
01/01/2015,4.7,2015-01-01
12/31/2015,6.65,2015-12-31
12/01/2011,8.8,2011-12-01
12/01/2013,8.6,2013-12-01
06/01/2017,8.78,2017-06-01
12/01/2011,8.32,2011-12-01
01/01/2015,0.2,2015-01-01
01/01/2015,15.6,2015-01-01
06/01/2018,9.43,2018-06-01
12/01/2011,9.16,2011-12-01
12/01/2009,10.05,2009-12-01
12/01/2016,7.62,2016-12-01
06/01/2017,8.8,2017-06-01
12/01/2019,8.31,2019-12-01
06/01/2011,11.12,2011-06-01
12/01/2020,6.55,2020-12-01
12/01/2011,8.89,2011-12-01
12/01/2011,10.15,2011-12-01
12/01/2011,8.48,2011-12-01
12/01/2011,9.84,2011-12-01
06/01/2010,24.0,2010-06-01
12/01/2015,24.9,2015-12-01
06/01/2016,17.34,2016-06-01
12/01/2020,23.91,2020-12-01
12/01/2020,20.82,2020-12-01
06/01/2011,20.59,2011-06-01
06/01/2016,16.19,2016-06-01
06/01/2010,32.67,2010-06-01
06/01/2011,32.56,2011-06-01
06/01/2016,32.75,2016-06-01
06/01/2011,35.94,2011-06-01
12/01/2009,24.18,2009-12-01
06/01/2019,15.58,2019-06-01
12/01/2019,26.72,2019-12-01
12/01/2012,24.72,2012-12-01
12/01/2019,25.26,2019-12-01
06/01/2019,12.77,2019-06-01
12/01/2009,29.31,2009-12-01
12/01/2011,28.09,2011-12-01
06/01/2018,16.9,2018-06-01
06/01/2020,14.6,2020-06-01
12/01/2016,26.85,2016-12-01
06/01/2018,14.97,2018-06-01
06/01/2020,14.03,2020-06-01
06/01/2017,16.69,2017-06-01
12/01/2009,26.37,2009-12-01
12/01/2011,25.92,2011-12-01
12/01/2013,21.12,2013-12-01
06/01/2010,31.92,2010-06-01
06/01/2016,33.88,2016-06-01
